Date,Crop Type,Grade,Market Price,Demand,Supply,Weather Condition,Rainfall (mm),Temperature (°C),Distance to Market (km),Transport Cost,Peak Season
2024-04-29,Corn,A,172.74747593593423,586,1214,Cloudy,14.216379963429107,27.20539604298758,44.76023941073858,65.53419594471174,1
2024-04-30,Corn,C,120.0974194895378,742,1293,Sunny,11.64680555846654,23.37134019488148,48.97723236408752,25.31045664363104,1
2024-05-01,Corn,A,218.42298276884753,813,1332,Rainy,17.074803207569303,26.674090413736717,25.995598869837075,36.13875527466243,0
2024-05-02,Corn,B,181.68677670248525,1319,1142,Sunny,10.508092887534952,19.80483726156627,14.387646962487924,42.126662084502286,0
2024-05-03,Corn,C,196.03296937470753,1370,1268,Clear,2.726279078900755,33.895783917681825,49.58695629483892,71.59341380114871,0
2024-05-04,Corn,C,164.4761208691712,1304,599,Clear,7.0303899109386725,27.386841138437433,18.4560958871401,39.63702147650554,0
2024-05-05,Corn,B,108.90722301194435,566,1095,Sunny,9.462815256269334,18.98127564783715,13.981059618348311,30.423291780234383,0
2024-05-06,Corn,B,130.8959700735785,562,730,Cloudy,16.589307070982375,17.204775595401028,11.247969271615691,87.48294386815095,0
2024-05-07,Corn,B,178.3694584221133,1062,441,Cloudy,9.155047085267869,16.003551012321367,11.197790248331824,72.51837166550315,0
2024-05-08,Corn,A,150.0262135403013,1465,692,Rainy,2.4041636032560176,28.834667474222037,46.3035386071158,74.63831380800332,0
2024-05-09,Corn,C,184.40315324631405,698,1215,Sunny,15.763894905387657,34.17799098167093,23.51701865209463,46.707724155164314,0
2024-05-10,Corn,A,121.58696854315374,1023,426,Rainy,4.277095917420535,16.679910594685573,12.251448184869034,39.59039370483087,0
2024-05-11,Corn,B,151.04108924393748,1390,694,Cloudy,4.446647844877387,23.234264146333654,31.657596156736325,25.807397061432134,0
2024-05-12,Corn,A,227.6955964981598,787,786,Rainy,7.722050321270888,22.053136776885104,31.474678079313996,66.26805706170103,0
2024-05-13,Corn,A,128.06251984109412,613,989,Sunny,1.896437975228702,21.92272220301414,10.899061358886737,36.62621485121364,0
2024-05-14,Corn,A,277.24602398631174,1077,1246,Clear,3.0946639536257137,16.535750922070836,28.134792345643174,54.49814869650723,0
2024-05-15,Corn,C,196.98227072528488,908,1153,Clear,3.2038451000556067,17.281243478750504,34.34300333720284,50.876871920537845,0
2024-05-16,Corn,A,109.00255661315094,1299,852,Clear,10.769213606220159,23.946744048895713,48.70763668368235,53.55050187191281,0
2024-05-17,Corn,A,162.0016830277404,1354,1143,Rainy,13.277888937788891,31.876829172234125,44.031831448492646,47.90051464374677,0
2024-05-18,Corn,A,195.7396395914061,557,468,Clear,8.508258133700897,23.49530902668922,40.84139264890612,42.724534599686486,0
2024-05-19,Corn,C,233.0928667974144,865,952,Rainy,3.1253634628028037,20.901586553485274,39.8405643714746,49.62081136158935,0
2024-05-20,Corn,A,198.15721759251363,1146,772,Clear,10.905059975647218,31.75239823423163,33.963294070250925,70.35189802367917,0
2024-05-21,Corn,A,155.4223047603011,648,1098,Clear,11.089232888632905,24.149632724283435,27.070006964644307,64.62241008071999,0
2024-05-22,Corn,A,153.12033607831185,909,1019,Rainy,5.647784041133679,20.221539561843407,36.793361870125516,91.1762343633763,0
2024-05-23,Corn,C,178.99721395986145,1201,579,Sunny,14.442853399655085,19.55693227572244,10.197839088007772,49.829510313832124,0
2024-05-24,Corn,C,279.5795210420994,867,1137,Clear,7.494713423080408,21.02576251713653,42.87262975093209,52.97951570799981,0
2024-05-25,Corn,C,235.25004817384553,875,521,Sunny,6.323367521711636,30.397656861088304,14.776719184341246,39.44474990999922,0
2024-05-26,Corn,C,154.02047761350627,1408,1070,Rainy,7.769100104142401,19.85534595054936,21.646057357087255,92.3812406191285,0
2024-05-27,Corn,B,274.1181820324584,1170,736,Cloudy,3.2784777359223805,15.82159196233336,17.103109128065086,37.31086579899775,0
2024-05-28,Corn,A,235.07853864572513,1449,669,Sunny,3.5247195370005424,26.292650457494382,38.553333953446156,23.419518614007835,0
2024-05-29,Corn,C,160.84399175724417,692,1351,Cloudy,13.634615456119532,16.90296713181578,49.66150496830765,96.64994999934835,0
2024-05-30,Corn,A,157.5672282295935,1318,505,Sunny,19.105971932527964,29.70997379680129,15.110711485903291,50.30949271142198,0
2024-05-31,Corn,B,174.64930627919222,789,452,Sunny,5.239115295567207,25.020491920831052,17.366332379272343,27.223818547820127,0
2024-06-01,Corn,A,145.08134923456697,1184,412,Clear,5.330834884930815,22.980593847330304,37.94683520865918,47.74895431804771,0
2024-06-02,Corn,A,139.97787544307798,638,1289,Rainy,2.7904086934042494,26.428657800518113,27.15686496375603,38.666216882661914,0
2024-06-03,Corn,A,250.631481918623,998,433,Cloudy,11.216472223770555,29.630855861817732,28.968152516226553,47.500609123775575,0
2024-06-04,Corn,A,287.0073261182447,1169,558,Clear,9.203895068835639,25.017271121981977,49.8771964194466,86.55414588490515,0
2024-06-05,Corn,C,147.5600697813795,1462,1287,Cloudy,5.951489593161137,29.811014637987686,48.00128456857112,44.60738517126322,0
2024-06-06,Corn,A,175.3116908483527,1266,1044,Clear,3.094770449294084,29.30622292032212,32.63668096752569,74.36011900393964,0
2024-06-07,Corn,C,258.3299539620081,1256,588,Sunny,13.739510374897744,22.14575201954775,41.94594337277339,83.37272510105592,0
2024-06-08,Corn,A,149.3885875707653,802,547,Cloudy,12.36842557884389,27.69825379197769,25.42740173952799,88.33888707257628,0
2024-06-09,Corn,B,175.65045867232408,1178,761,Rainy,11.787113099647728,22.799353685141426,28.730505311315113,40.36078961586756,0
2024-06-10,Corn,C,156.118061796767,617,1179,Cloudy,17.075335073222863,22.584681351960842,32.26597508177421,39.97288178019788,0
2024-06-11,Corn,C,167.24644798178477,1102,409,Rainy,19.895249616406378,23.463530270502837,20.881506221948424,57.85596923809084,0
2024-06-12,Corn,C,109.32329461139499,1065,547,Cloudy,7.5693120650401475,18.031915451874468,17.19595803483887,72.91469166639592,0
2024-06-13,Corn,C,135.17305081231837,1299,1316,Sunny,13.366558238356202,20.15958549801623,48.69615138270746,93.5901716965422,0
2024-06-14,Corn,B,158.76524866161475,1214,1379,Clear,2.983265603128653,20.528957164840683,32.405991459723246,57.93530323285328,0
2024-06-15,Corn,C,224.12417342416344,934,1056,Rainy,17.555604907425202,16.275415446358828,30.601879818411824,67.28871732759916,0
2024-06-16,Corn,A,148.73318652078143,1352,400,Rainy,19.203993107141766,25.12112991232492,48.08730601855502,26.691682476631335,0
2024-06-17,Corn,C,234.6108522849931,1136,802,Cloudy,18.166055898974513,24.270232497861347,24.127157678866627,69.70126763329932,0
2024-06-18,Corn,C,108.49882143786704,641,844,Clear,6.404339584557491,15.578326902422553,16.328221735162394,45.51712054295069,0
2024-06-19,Corn,B,267.62229666256985,861,891,Sunny,18.523940853307366,34.54981230400702,33.790272042172134,28.543533037735955,0
2024-06-20,Corn,C,298.87921725347786,1341,878,Rainy,7.288091858932582,19.84664639565392,39.002400471367764,76.66904208716875,0
2024-06-21,Corn,A,237.97233829312566,1396,1296,Sunny,3.7916646108393004,21.312881143301897,32.05529384156041,82.55498475411963,0
2024-06-22,Corn,A,171.7672067471001,1282,1222,Sunny,18.127475315885945,24.307253083981877,34.346155402196516,23.816191628881825,0
2024-06-23,Corn,B,250.48614707049404,510,1242,Clear,4.289541310237672,15.555687954571471,37.027734344222154,32.70679238561222,0
2024-06-24,Corn,A,299.3868224257575,589,753,Rainy,2.1088678530328786,21.57969115416381,27.1438617541442,39.27345389793996,0
2024-06-25,Corn,B,164.07307489440774,1256,1363,Sunny,14.268606230356646,21.05784151831025,28.055195235287336,96.20471848338244,0
2024-06-26,Corn,B,245.00987993704584,1206,1260,Rainy,7.993203398187434,30.686595398600467,17.747148844669436,51.867339909079526,0
2024-06-27,Corn,C,287.64402361893315,1279,1270,Clear,7.21504927251728,32.10444698911992,45.94635590217572,25.646940450931133,0
2024-06-28,Corn,B,295.15009482370976,776,1324,Sunny,7.10439862201868,19.0510532394772,16.962292316462747,49.03231314638639,0
2024-06-29,Corn,A,239.47805246730601,1176,939,Cloudy,19.793289640811413,26.84047388822874,25.42171563268329,53.70063194897293,0
2024-06-30,Corn,B,159.0340763643482,962,547,Sunny,5.443937492565933,29.60125240570059,29.772452018025444,98.59387214218064,0
2024-07-01,Corn,A,289.5445322893928,847,430,Sunny,0.9017434075718866,32.51757776666601,48.98138568272914,78.01547880695671,0
2024-07-02,Corn,C,196.9903461614311,976,1375,Cloudy,6.658313905837662,19.764402557004814,33.330721400288255,72.78471974357922,0
2024-07-03,Corn,C,105.61545527074803,1014,1309,Cloudy,11.181765361266391,33.76888432850577,39.00979809557653,25.629353089622427,0
2024-07-04,Corn,C,209.5240734530142,1400,722,Cloudy,7.513538696553139,19.11164566318562,40.13180003808304,71.4154282278456,0
2024-07-05,Corn,B,208.6659022481602,686,1351,Rainy,2.1441511527151658,16.884586982035295,10.694184339963053,22.836749608959835,0
2024-07-06,Corn,C,149.21770949343477,1193,620,Clear,16.070724231914607,32.22159423091879,13.582694084225263,97.52931757613679,0
2024-07-07,Corn,C,158.07938298934073,1045,1209,Cloudy,8.484194974784971,21.041359643213344,29.613529427742122,39.19111712096901,0
2024-07-08,Corn,A,114.89081798334328,640,701,Clear,17.05194114719361,28.095822184808416,19.138007340309727,94.67718298989733,0
2024-07-09,Corn,A,262.8490336792246,1305,1149,Clear,2.750735470138417,31.248548737636046,26.138695017433555,73.7141899337552,0
2024-07-10,Corn,C,299.82832227021356,578,1104,Sunny,10.914602216867742,23.18248977359803,12.890923785126391,32.13460195429951,0
2024-07-11,Corn,B,216.71957983345163,506,584,Rainy,10.928553885355022,25.868672410174938,16.875842651531563,43.56878147833615,0
2024-07-12,Corn,C,200.29074640813786,962,997,Clear,19.69019397427062,26.310542798290527,19.849311273493804,46.750937575454515,0
2024-07-13,Corn,C,106.55906813598412,1119,979,Rainy,17.648006325608204,20.15322610417253,46.11066067310796,64.35283686179429,0
2024-07-14,Corn,A,201.00126258442774,1215,1344,Clear,12.398202211938294,24.117268665090293,37.42438280991382,81.0567253607846,0
2024-07-15,Corn,C,192.07962729781303,806,1093,Cloudy,11.209217517475496,15.087044632098527,37.61905975683831,89.40380993235667,0
2024-07-16,Corn,C,296.9467844569605,835,894,Cloudy,16.024881088476516,17.346243147908094,46.01171243459785,93.45792571532935,0
2024-07-17,Corn,B,254.29343642700866,830,1162,Cloudy,8.242947213084268,31.820960331062235,41.53769751409412,64.18620018793555,0
2024-07-18,Corn,C,207.3019726253134,987,518,Rainy,16.715509918055155,28.83182347869701,45.665903844485754,37.404921680237486,0
2024-07-19,Corn,C,211.8098871261017,840,891,Cloudy,11.74349046184872,24.321726030231947,12.076361230481197,30.553062524786192,0
2024-07-20,Corn,A,183.72811438698653,940,1209,Cloudy,5.262822398727627,24.483304099962226,15.429928381615108,59.66208226610216,0
2024-07-21,Corn,A,197.22811394170122,606,1163,Cloudy,15.052861666063464,28.334927755573034,12.707413312019412,71.96523568474046,0
2024-07-22,Corn,B,154.0266235629437,1104,819,Sunny,5.101863084125955,33.988784191023434,10.686922575583285,68.75675628416724,0
2024-07-23,Corn,A,120.68461695147519,904,420,Cloudy,11.848683695918869,16.05621692709498,16.85962495037989,32.738133893699754,0
2024-07-24,Corn,C,251.20874543905632,536,975,Cloudy,15.115507863824506,29.464543108636057,32.049230036337306,20.854669186580537,0
2024-07-25,Corn,C,198.97524250723242,575,868,Clear,9.553011401237352,28.173672626624874,45.742373648176894,42.251953869967586,0
2024-07-26,Corn,C,245.61386632327944,562,1235,Cloudy,7.5316643058026695,25.86840408150067,18.987035562256068,64.46868568589493,0
2024-07-27,Corn,A,200.52053851545153,1192,1136,Rainy,6.20225518403042,24.5099795030274,17.903879845892586,48.43021587825576,0
2024-07-28,Corn,A,202.73486537215138,654,1394,Clear,18.3671762041706,19.979951851643186,28.568718012748946,92.06583323939954,0
2024-07-29,Corn,C,192.61381430683093,1385,1030,Sunny,17.02406758513566,16.75692924103749,21.429006626299696,24.381981789435496,0
2024-07-30,Corn,C,154.75656438656796,1289,814,Cloudy,10.777272020933664,29.773683001752325,18.550747061769513,25.692150330162313,0
2024-07-31,Corn,C,164.6775502764413,1391,678,Cloudy,5.337316945039918,31.974133290749183,21.137854628565197,81.01292648510491,0
2024-08-01,Corn,A,287.1906392509447,1112,1046,Rainy,6.58939886412893,24.210167718103452,22.166856683608845,47.83890194243445,0
2024-08-02,Corn,C,197.25774476570828,1235,623,Sunny,16.388762694200555,17.737015720873618,13.431186660420455,75.14680629580386,0
2024-08-03,Corn,A,125.08862425182147,1200,1138,Cloudy,12.964812975074732,16.6044742579281,42.91433153675942,58.109230251884306,0
2024-08-04,Corn,B,220.56288718598012,1100,926,Cloudy,15.993705829149032,27.909500406119214,47.920736560550395,42.95405120242762,0
2024-08-05,Corn,C,102.7374019917515,927,860,Sunny,12.431461610393068,25.824684604681494,41.26569788913929,72.19623487491941,0
2024-08-06,Corn,A,297.61119807837144,925,1124,Cloudy,12.572848106152648,30.698999468658407,28.482464710497553,22.441184109500362,0
2024-08-07,Corn,B,298.21155440287407,543,633,Sunny,19.711449844296485,25.293023448885037,30.57517286458904,73.91982231568599,0
2024-08-08,Corn,C,120.14911052930543,917,484,Sunny,10.199682946660351,22.163357568664583,39.812129210988644,36.493400545836664,0
2024-08-09,Corn,A,254.68656285397876,1270,800,Sunny,18.313756341763842,15.997956225076337,20.846678679310592,98.20502794907996,0
2024-08-10,Corn,C,166.6111317130795,699,1273,Rainy,14.859368213840582,30.049801290312768,24.344846208728043,55.9128552477323,0
2024-08-11,Corn,A,169.31105750053922,540,1352,Cloudy,1.3157453920764173,17.61815757359593,31.279200657808172,37.399071739678206,0
2024-08-12,Corn,C,260.04492370671835,1316,739,Clear,10.202749392579575,24.085811358162047,45.287790736735666,87.32222349736443,0
2024-08-13,Corn,B,177.62379873049687,762,652,Rainy,6.0280276339917105,19.64335393459764,25.440468244056223,59.33311852931648,0
2024-08-14,Corn,B,285.9716139209647,1281,736,Clear,6.295903596411678,31.0030092725713,15.720165517522604,94.94668065353308,0
2024-08-15,Corn,B,219.97227511432197,1315,755,Clear,11.82303545229379,31.661880516043446,30.426308505503407,99.4237984025243,0
2024-08-16,Corn,C,203.8469382099708,907,984,Clear,11.317735554237451,33.819743746868994,35.32669167846998,51.874857500935285,0
2024-08-17,Corn,A,177.9576129806461,840,1090,Rainy,5.149222924036227,30.901031555296814,48.84526253052488,64.19968949694619,0
2024-08-18,Corn,B,109.87305681576072,1108,707,Sunny,19.39662402973856,15.981233917811963,45.08946481337289,20.78029350884039,0
2024-08-19,Corn,B,289.73600815046325,1344,1255,Cloudy,5.356736923189467,29.11107327834998,30.470123536805275,46.99723255340867,0
2024-08-20,Corn,A,115.6965224266679,730,917,Rainy,2.473783049955869,19.687211723308415,43.27349955619773,83.2882946091388,0
2024-08-21,Corn,B,109.02429689626922,766,779,Clear,4.605136362739987,32.523661193347984,24.31038073841649,63.01237256054111,0
2024-08-22,Corn,A,179.29388747961946,1158,1360,Sunny,7.044956721604829,23.767600399287325,12.105028729497636,69.55869725653471,0
2024-08-23,Corn,B,266.43061096699626,1228,1077,Clear,4.152076335737145,28.07313500360038,27.460947597555606,79.15771345016839,0
2024-08-24,Corn,C,199.21122678462456,935,530,Cloudy,11.516258606832896,32.08387258577173,49.30206223194883,64.89012618386705,0
2024-08-25,Corn,A,129.79210941707223,867,1177,Cloudy,3.780543133063441,21.269066478043282,31.143035461231552,87.15131460657956,0
2024-08-26,Corn,A,219.68402295409135,691,414,Sunny,7.56019893250161,23.919655944934327,29.23462964426995,63.060759194259035,0
2024-08-27,Corn,C,136.35962368704767,801,519,Cloudy,4.788919431114174,15.678435892780465,19.109670282093298,37.064988253107465,0
2024-08-28,Corn,A,184.45808824724577,590,1321,Rainy,4.637343473215443,15.648281237885854,29.663640598158732,31.33802373497445,0
2024-08-29,Corn,B,265.85803905640637,703,751,Rainy,5.020615734633771,32.83611759551436,36.98219660920885,76.21179274676231,0
2024-08-30,Corn,C,298.9431928751432,830,1388,Cloudy,2.3046508878847205,30.83809096388855,47.55792963670504,49.36735086595024,0
2024-08-31,Corn,C,233.78172491803585,944,1353,Sunny,10.637101291524075,34.65632614269468,31.579799752540655,23.76136622403875,0
2024-09-01,Corn,B,244.504832355122,1141,513,Clear,9.880517363584056,30.12459327200944,41.824219959972375,30.982835186159523,0
2024-09-02,Corn,C,261.49341962359836,834,1210,Rainy,5.1923534144140815,27.156023289993918,34.78135602030535,69.69851142400388,0
2024-09-03,Corn,C,245.0015450870245,1430,561,Cloudy,10.117994169445431,26.281106395443537,12.152222188803643,43.54362080545101,0
2024-09-04,Corn,A,183.67826164322156,1221,703,Rainy,1.808134982359575,29.70699917826537,46.966147821376396,70.76758579252822,0
2024-09-05,Corn,C,154.61286404037247,1020,1206,Rainy,5.640863415198625,23.35322018819939,38.75285217241688,88.36071967294711,0
2024-09-06,Corn,A,163.85167478543934,904,678,Clear,10.514128654395538,16.001420432002146,15.874216945107111,88.59787609921193,0
2024-09-07,Corn,A,189.62046909736694,1304,504,Cloudy,0.7407573725137162,34.75366917493123,35.096474408428236,94.27817662412268,0
2024-09-08,Corn,A,100.54790756861556,1102,432,Cloudy,6.327159272325684,31.07483651327056,11.531943084358538,92.65067404923833,0
2024-09-09,Corn,B,168.12082450020284,901,1333,Clear,2.539063115605922,24.550231133754977,43.3127966565514,90.76371280346676,0
2024-09-10,Corn,B,119.0472470112089,1092,692,Clear,2.713796716663337,25.480822048807127,39.77697569115087,44.22467480214861,0
2024-09-11,Corn,A,158.37004645238514,1159,774,Rainy,5.90499594030187,32.58700446907874,38.64465558525338,63.345372730937314,0
2024-09-12,Corn,C,234.51237077899887,1332,1385,Rainy,10.411223538572912,19.704741101539263,33.39567718156839,65.21874474136686,0
2024-09-13,Corn,A,159.56348757608436,1382,456,Clear,7.645180559987268,34.849668689617516,33.25447435892009,36.15173433300961,0
2024-09-14,Corn,B,226.11093986455563,969,1108,Cloudy,5.467290542064789,20.076110067430694,35.321981799893564,90.78881344189948,0
2024-09-15,Corn,A,274.01087711718236,1488,942,Clear,13.565990130448215,18.468381611886098,46.70089714541051,56.56613673317773,0
2024-09-16,Corn,B,196.5059292742319,805,1118,Sunny,19.7123754314047,30.709066079034084,24.8198617258008,47.98341297200704,0
2024-09-17,Corn,C,167.03549689899967,849,1262,Cloudy,11.912996991518703,25.543354345459527,33.14836428332718,84.37549600472127,0
2024-09-18,Corn,C,176.95851067647126,1114,1087,Cloudy,7.375483928250183,28.03033764618571,45.3527520648406,55.42440339507748,0
2024-09-19,Corn,B,205.6128114298504,1454,928,Clear,3.346860813147221,20.020702827265424,14.509453773780612,96.65162110333354,0
2024-09-20,Corn,C,200.8008998359963,621,871,Sunny,13.126518495802632,23.776170103915327,38.55048305327482,79.08676661393118,0
2024-09-21,Corn,A,279.29350281082657,1383,1138,Clear,2.141012334818786,25.769790396559372,18.327510299125546,40.04504613525804,0
2024-09-22,Corn,A,242.726148429214,672,852,Clear,19.20450329497711,21.46316336798813,28.791061824248565,29.414988276570853,0
2024-09-23,Corn,C,201.06020284281522,1034,682,Cloudy,19.613979892764092,34.230363307504035,11.045230988886757,62.65814134600888,0
2024-09-24,Corn,B,281.3369639501138,1271,750,Clear,4.780270113895755,16.80792506181535,48.85929971111888,93.85289835267736,0
2024-09-25,Corn,A,249.8669357793447,1034,1270,Rainy,11.757448283420466,17.87038206848728,46.81242172712987,29.892154290591737,0
2024-09-26,Corn,C,125.03034124873255,816,732,Cloudy,18.470249098231083,16.469482886486347,29.018280460007343,20.904259350920977,0
2024-09-27,Corn,C,134.14940259748653,811,462,Cloudy,9.578513232920292,25.53083822679772,33.52636017274993,55.31455328456238,0
2024-09-28,Corn,B,130.37694206735287,853,582,Clear,15.515441145555116,17.400498443937508,26.25976542522762,93.2166355178536,0
2024-09-29,Corn,C,287.6730853145633,686,985,Cloudy,11.82021354053468,22.122889632867256,11.264585940645242,62.23954798357269,0
2024-09-30,Corn,B,298.92608484084565,1300,947,Clear,15.707413927377287,24.258425773733475,18.6484099672829,33.67286848338776,0
2024-10-01,Corn,B,214.60321388698165,1111,775,Rainy,4.308874657016208,17.33180892696959,31.940786348897447,90.45400800449171,1
2024-10-02,Corn,A,251.6991900480786,525,1207,Sunny,9.405190158992946,33.58924589734491,21.98734579540686,46.568976887963,1
2024-10-03,Corn,A,295.32658381370607,1296,987,Rainy,15.255897961326305,26.653952041681556,29.0824757238237,85.03834012732304,1
2024-10-04,Corn,C,180.05061721228833,746,610,Clear,1.1713153134877752,19.465387195789333,44.081271208312856,70.47695331262219,1
2024-10-05,Corn,B,263.9283525732947,1317,1232,Sunny,11.62560793218978,22.571631541532486,47.49763715195535,97.27400912072045,1
2024-10-06,Corn,C,225.49557913077354,539,754,Sunny,2.796335511295105,22.03800388802658,30.601442018377128,59.18939944459118,1
2024-10-07,Corn,B,263.07374039896854,890,891,Clear,9.679004374279558,25.930338988055816,28.89088871388204,85.99097629938558,1
2024-10-08,Corn,C,225.9552858695203,968,974,Cloudy,7.550308557751222,31.21141743855268,39.87694791025325,72.31824995777947,1
2024-10-09,Corn,C,125.16922544186586,1025,1072,Cloudy,19.690540908940303,33.58803249638501,41.95434919024645,37.60941101956986,1
2024-10-10,Corn,C,166.25305690298944,1042,1373,Rainy,6.910009509512285,32.00517488139165,41.444332093088434,81.951683550089,1
2024-10-11,Corn,A,134.02677903002663,545,1317,Rainy,19.635283078918476,25.001211213488,18.186425025344313,54.69748903396018,1
2024-10-12,Corn,B,232.1488171156265,1392,1019,Rainy,8.179846847329353,28.372504575314032,43.65822459833444,38.17483616717595,1
2024-10-13,Corn,C,147.81716527764442,558,1186,Cloudy,9.859825305824403,21.761081852303864,16.070064950377517,40.792972655497664,1
2024-10-14,Corn,B,189.0253310704352,568,580,Cloudy,17.16081283515955,18.975328648989816,19.29470636410274,94.2114906907768,1
2024-10-15,Corn,B,155.06621314892203,1254,1395,Rainy,12.11071086929441,20.02234222564278,20.0222890960777,96.10173181077673,1
2024-10-16,Corn,C,152.4497797769382,758,545,Clear,19.76493632154718,20.699735447418522,32.07071704844276,42.492793983785184,1
2024-10-17,Corn,B,220.90314164740374,1068,1106,Cloudy,14.793537829195355,33.167846195727485,22.88518336484462,74.03633658976045,1
2024-10-18,Corn,A,240.56253423810497,1137,658,Clear,17.676613590286525,29.716682875947455,24.412873646588572,78.38800440733067,1
2024-10-19,Corn,B,150.3779374820379,948,1336,Cloudy,3.404546144948497,32.733167151002355,33.34603020184065,58.87817048702071,1
2024-10-20,Corn,B,215.9294668597778,1412,1381,Cloudy,7.7642513109931555,16.29930166341268,36.34083439807641,81.66092816982388,1
2024-10-21,Corn,B,191.04230348353425,1041,999,Clear,4.274991462362818,20.804994284050125,38.33314043286478,58.90247491186588,1
2024-10-22,Corn,C,151.5701135968531,851,745,Rainy,17.621523140839994,15.68426734049396,48.09749041839415,64.27681920545734,1
2024-10-23,Corn,C,202.0515150648896,740,1130,Sunny,0.6872682907038397,30.70568833552433,12.18950601340914,83.0898126905512,1
2024-10-24,Corn,C,108.74884081613155,889,490,Rainy,2.680935973726881,28.40446365197711,36.716109464549845,62.39801409177973,1
2024-10-25,Corn,C,223.14844641485536,1365,748,Rainy,17.33322648011797,31.36287555517167,27.14724400322344,35.18947954513209,1
2024-10-26,Corn,B,126.52263277469153,964,1032,Clear,6.754209194573271,26.21114902215107,41.71919257467135,65.97665217506585,1
2024-10-27,Corn,B,100.65888669659687,1237,603,Cloudy,11.656527560670762,24.67360922982875,49.68532217401558,32.028782193846425,1
2024-10-28,Corn,A,169.14858663392425,1430,969,Rainy,7.521353984924346,21.2942133887759,35.63541584599266,99.09480730253064,1
2024-10-29,Corn,B,111.19384474933085,1480,1214,Cloudy,15.671208984352972,18.92379014981929,22.16840666411365,98.37795388483687,1
2024-10-30,Corn,A,205.74655104945757,779,522,Rainy,10.777648119678787,24.86278308259503,17.4919566078048,86.27715888148279,1
2024-10-31,Corn,B,189.95676861301558,1459,1287,Sunny,10.265321310672737,21.309978221132518,19.090809542046607,27.92505513557675,1
2024-11-01,Corn,B,138.21588219886206,805,788,Cloudy,3.3888830299746586,23.07785400142604,20.401679193850825,31.555540547719502,1
2024-11-02,Corn,C,131.99415710535263,916,862,Clear,2.756076544999224,16.926924425533958,41.87882974082259,71.4011064168742,1
2024-11-03,Corn,C,210.43864189185683,897,672,Sunny,0.14600665702594107,31.503940616239202,23.955954644564038,27.80057976757434,1
2024-11-04,Corn,A,169.81838374982175,1462,837,Sunny,17.834657712400936,32.09413370641986,39.02017155636557,77.104568469747,1
2024-11-05,Corn,B,269.6261368788596,581,917,Cloudy,1.72423445845731,16.586768246058043,34.432533243088095,62.80190732135893,1
2024-11-06,Corn,B,209.63130045870267,930,1018,Cloudy,7.660408027340109,34.18082335266521,34.80646537228566,26.66979413765617,1
2024-11-07,Corn,C,101.27132899093283,699,779,Clear,13.734510355834953,27.559207435834136,49.7477350134409,93.45136296431501,1
2024-11-08,Corn,C,296.6004420086362,1255,615,Cloudy,3.076943497383273,28.321496398451963,33.22592260989824,56.83784286245151,1
2024-11-09,Corn,B,288.53098692273437,1037,1192,Cloudy,4.896426312343354,26.253111323101415,32.81057278931961,80.28403684687805,1
2024-11-10,Corn,B,152.9387589410683,827,623,Sunny,8.340307490642713,22.60097985921776,49.5526942085749,87.20101634789647,1
2024-11-11,Corn,B,106.68548460687109,720,866,Sunny,10.007246103415913,16.218079289849783,17.469149530601015,92.11769909604094,1
2024-11-12,Corn,C,205.28113366471098,1223,502,Rainy,7.145196134555447,16.0721123824774,19.040577474687392,23.636381868961294,1
2024-11-13,Corn,A,160.04773610027345,1091,1126,Cloudy,3.6119093955786097,24.518037708488443,10.136557759361375,73.09072271522062,1
2024-11-14,Corn,C,173.84501615230113,637,922,Rainy,10.971492469914576,32.16503872122746,43.509998340510265,80.7501871324726,1
2024-11-15,Corn,B,208.4488155047448,871,514,Sunny,12.028242452956954,27.692894373799216,23.568341555776655,83.31196915199014,1
2024-11-16,Corn,B,274.092791798318,685,633,Sunny,14.144916704685182,24.898223006345994,20.515247746386613,29.165232021168688,1
2024-11-17,Corn,B,156.74587963139342,776,618,Sunny,8.324865211836068,22.837237472642755,19.677520962189142,99.82067134900602,1
2024-11-18,Corn,C,233.3969824580417,691,993,Clear,4.037675730225865,32.95985987443276,14.272929769620308,93.65972880265525,1
2024-11-19,Corn,C,210.2958829702826,837,1099,Rainy,14.863509218869943,25.51204223057624,12.094232311695325,75.97450780324007,1
2024-11-20,Corn,A,260.7928391927232,592,1037,Sunny,11.22236064683381,27.27269582187359,47.111506579005884,20.08149842552487,1
2024-11-21,Corn,B,133.25082475957186,953,492,Sunny,19.295661546315472,21.93223182350448,33.12252140551669,70.57090522112124,1
2024-11-22,Corn,C,174.64942198639508,880,646,Sunny,17.18446470560892,23.58651022429102,35.81292912857,57.385640500708234,1
2024-11-23,Corn,A,256.24219366328015,1146,418,Rainy,19.690317030523396,34.225123769401264,28.355582430493055,60.54753705538072,1
2024-11-24,Corn,A,293.34156691183114,1148,928,Sunny,6.939770767203026,30.936267360374124,34.114310855739504,90.75941689979595,1
2024-11-25,Corn,A,180.80287264033336,1298,665,Sunny,9.707656872720843,28.12551215409252,46.72182834201453,51.71975720673588,1
2024-11-26,Corn,C,268.4957373510166,638,509,Sunny,17.027588094547486,27.33991821223318,43.853915099194516,79.52151154063577,1
2024-11-27,Corn,C,106.16007861187349,743,1368,Clear,3.9409423311331104,29.063462855160193,16.52719637621867,31.091823008213638,1
2024-11-28,Corn,A,119.67129149757407,751,940,Cloudy,13.173297254493166,29.507626760661232,36.5283811913379,59.445761268838496,1
